x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,g(x)
-4.2282,-5.4262,-0.29025,-1.7997,-2.8952,-7.2637,-4.2224,-3.9719,-3.0386,-0.61551,23.526
-6.5894,-4.1518,-5.9018,-5.0867,-3.6035,-1.3007,-0.91884,-5.4566,-1.0774,-6.0224,-3.2365
-4.3856,-2.2779,-2.1762,-4.3326,-7.0718,-6.0134,-3.5213,-4.4332,-1.9736,-3.4011,60.976
-2.1481,-4.233,-1.5115,-0.029176,-7.0444,-4.8716,-5.2754,0.19868,-4.5866,-2.5651,114.88
-2.8907,-7.606,-6.5555,-5.9127,-1.5248,-3.2898,-2.1469,0.13669,-7.9962,-4.5847,34.272
-3.2582,-5.1337,-3.3013,-2.8467,-5.8443,-3.0439,-8.2066,-2.8673,-5.9393,-3.0969,119.06
-4.2225,-4.3076,-2.3621,-9.0324,-6.1951,-2.3574,-4.2937,-1.4207,-3.7384,-4.2412,93.195
-1.761,-4.8124,-4.2118,-3.1711,-8.1471,-2.2611,-5.2128,-5.5006,-3.758,-2.1144,90.322
-5.7523,-4.509,-7.4221,-6.8673,-1.0755,-5.3362,-3.8733,-1.9716,-0.68017,-2.4348,-23.878
-5.3834,-3.0554,-5.312,1.9542,-3.6987,1.2519,-3.9576,0.38215,-1.9548,-2.5363,56.205
-3.8488,-5.4445,-2.3984,-7.2897,-3.2195,-5.8607,-5.4333,-3.1341,-3.2277,-4.8803,51.848
-5.6548,-5.7368,-3.0858,-4.2813,-2.6787,0.45984,-0.98255,-2.5759,-3.205,-2.6828,17.042
-5.2866,-3.7251,-2.7178,-8.1274,3.0071,-8.1942,-1.254,-3.7406,-2.9454,-2.2983,-60.138
-6.6967,-6.3278,-7.1967,-4.4178,-5.9685,-5.3326,-1.1921,-7.7233,-5.6876,-4.7548,12.478
-4.3913,-3.5099,-2.8189,-2.6215,-7.3161,-8.8005,-2.0901,-3.4068,-1.0439,-0.20939,25.02
-4.2082,-7.1939,-2.0909,-2.3094,-3.2235,-7.9962,-7.3533,-5.9869,-4.5858,-3.2082,46.833
-5.1775,-5.4401,-4.0229,-6.7499,-6.8984,-4.1219,-1.0009,-1.9208,-3.3485,-4.2045,48.12
-4.2104,-7.5195,-5.3351,-9.2176,-3.6614,-8.1274,-1.0195,-0.72817,0.16697,-6.7924,-17.876
-6.8584,-3.9279,-2.0841,-3.8443,-1.9841,-6.2424,-1.1708,-3.4572,-5.4848,-6.6816,25.025
-9.0971,-7.8473,1.9112,-0.85178,-6.0917,-3.9917,1.0489,-6.0201,-0.693,-6.3685,8.5002
-3.8554,0.36004,1.749,-5.595,-3.558,-2.549,-0.33216,-3.2733,1.9558,-2.9786,17.718
-0.36467,-2.6151,-3.5366,-0.84818,-4.7207,-1.9946,-8.1128,-9.5721,-5.9815,-0.94527,86.888
-4.6085,-7.9446,-6.1945,-3.89,-2.6755,-2.7399,-9.6348,-3.0449,-6.1058,-0.92283,71.985
-1.1297,-10.127,-5.5513,-2.169,-1.6648,-9.8049,-1.6956,-3.0809,1.8474,0.7737,-87.71
-6.7354,-5.2857,-6.5697,-1.8813,-5.6527,-9.6676,-9.2369,-4.2961,-3.8239,-9.3669,85.622
-5.4854,-2.5772,-0.90635,-3.4678,-5.4496,-9.0839,-1.0836,-4.3471,-5.3102,-4.295,47.294
-9.4301,-3.0086,-7.9732,-3.9485,-5.5281,-2.9211,-3.78,-5.4756,-8.8464,-0.97969,60.552
-4.2459,-7.3111,-6.9897,-5.0594,-6.2687,-6.0061,1.8356,-4.8289,-2.5508,-2.7925,-28.466
-5.6452,-7.1622,-5.6873,-2.0391,-6.8502,-5.155,-7.4376,-4.5962,0.28883,-0.42998,35.995
-3.8896,-7.0492,-3.4912,-1.5039,-3.2144,-5.8144,-4.3492,-3.4401,-2.8355,-1.7421,17.062
-0.49756,-6.3572,-2.9991,-3.2693,-4.2545,-2.1581,-1.5366,-6.4639,-5.743,-9.0544,56.704
1.2538,-6.2475,-8.3861,-4.9777,-7.0402,-4.502,-4.7098,-6.1093,-6.7894,-4.9547,73.844
-5.7625,-10.413,-3.144,-4.0717,-0.96379,-7.2339,-7.5406,-3.3095,-7.9241,-9.754,69.143
-4.3901,-3.8698,-3.3031,-3.6197,-4.4257,-3.6682,-5.1103,-6.1044,-5.1283,-4.5087,65.821
-5.1107,0.013394,-2.5287,-5.8961,-6.3881,-5.811,-2.5201,-1.6106,-3.5221,-7.3598,88.951
-5.8164,-3.8788,-0.99113,-7.4019,-10.069,-4.4349,-1.7307,-4.5846,-5.3869,-3.401,101.08
-3.9228,-5.3493,-6.5374,-1.666,-4.5079,-4.653,-3.9493,-3.8218,-5.3671,-9.3445,63.12
-1.7732,-3.9784,-5.3157,-4.9498,-0.57725,-3.2923,-5.7868,-3.8117,-4.1991,-5.9764,36.643
-4.307,-6.9692,-0.58618,-8.9506,-3.183,-6.8489,-3.6623,0.45052,-4.388,-4.892,57.452
-2.0521,-9.0973,-4.8967,-4.3948,-4.2235,-1.2853,-1.1621,-1.6974,-7.3879,-5.1595,52.878
-0.28699,-8.2522,-4.4383,-4.362,-1.2202,-7.3612,-3.981,-5.4903,-1.9613,-3.0172,-24.774
-3.7963,-6.0203,-0.68339,-8.8828,-4.0392,-4.5936,-5.6958,-5.5105,-10.626,-3.6033,108.08
-5.5322,-5.1886,-4.5938,-2.4515,-0.86119,-4.1495,-2.6298,1.1255,0.67981,-6.575,-5.3772
-9.0209,-4.9665,-7.6543,-0.064411,-0.99413,-4.1229,-1.2973,-2.3516,-3.2268,-5.4466,-23.001
-7.9548,-3.1452,-3.0031,-4.819,0.47525,-2.0264,-0.48556,-4.4137,-6.3352,-7.1861,9.7835
-4.3208,-4.8324,-6.8354,-3.1075,-7.5884,-5.1783,0.25196,-7.862,-8.523,-5.745,47.927
-5.37,-3.1904,-8.6202,-1.6158,-3.8856,1.0038,-0.87818,-6.8002,-0.76671,-2.6005,-20.588
-5.7483,-9.069,-3.3084,-3.9292,-2.314,-5.4398,-4.2688,-3.6274,-4.6997,-6.9113,30.01
-4.5076,-6.0057,-4.0727,-3.4332,-12.692,-5.3201,-3.0997,-5.7476,-7.0932,-1.0351,113.78
-4.8473,-4.3428,-6.8287,-3.7351,-5.8069,-1.8043,-2.7362,2.7285,-2.5664,-2.9282,60.785
-6.862,-5.3202,-5.2564,-5.9115,-4.0731,-4.4446,0.24913,-3.661,-1.5452,-9.5591,1.8421
-7.1256,-2.9612,-3.284,-3.903,-1.6852,-3.577,-4.2262,-5.6704,-1.5891,-1.3866,0.48062
-5.7895,-9.1778,-1.9592,0.86828,-8.995,-6.7473,-6.7968,-2.2593,-3.5862,-3.744,101.79
-3.4949,-0.66556,-5.3852,-4.034,-2.6599,-3.8679,-2.1246,-3.4449,-5.1594,-3.135,33.818
-5.7444,-0.52186,-4.177,-6.3733,-4.479,-6.4388,-7.6384,-2.2764,-3.8676,-1.2659,81.326
-4.1904,-2.5015,-3.7151,-3.7836,-5.951,-1.2619,-5.5793,-3.7509,-5.1307,-2.8216,100.03
-1.8709,-6.9069,-3.0742,-4.8385,-4.7996,-1.2903,-1.0914,-7.432,-0.70427,-8.5124,14.413
-5.0774,-5.1921,-1.2434,-3.2669,-4.3742,-3.2415,-0.97656,-4.522,0.072627,-6.2099,13.84
-9.843,-5.4252,-2.1365,-0.97958,-5.6555,-6.4884,-7.1872,-4.6541,-0.6163,-9.2302,70.489
-3.1666,-1.0994,-0.81603,-2.1225,-3.8584,-2.9547,-3.1036,-3.8486,-6.0761,-5.636,87.702
-4.1763,-2.4496,-7.4764,-5.1987,-3.3974,-3.0456,-3.9141,-2.924,-3.7356,-5.219,41.116
-11.313,-1.2973,-8.9239,-5.421,-3.7282,-2.5539,-3.1166,-5.5363,-7.5187,-3.5559,38.333
-4.2055,-0.0066275,-4.5324,-5.9968,-3.7617,-7.524,-7.3548,-5.0743,-1.2204,-1.7751,42.736
-2.4909,-0.81427,-2.5784,-2.8446,-6.6722,-4.6568,-4.6728,-7.0888,-3.6891,0.3985,68.274
-2.0305,-9.4026,-2.5839,-4.7652,-0.66556,-4.5342,-4.8436,-3.7498,-4.6474,-5.3133,21.363
-6.175,-4.8475,-8.0582,-11.041,-6.9841,-5.7078,-4.7027,-10.394,-6.6161,-4.5822,47.307
-0.088892,-5.6801,-6.5724,-5.4266,-1.6099,-2.6538,-3.4736,-1.7189,-5.3529,1.0986,14.999
-4.1976,-6.1988,-5.8181,-5.0889,-7.8179,-7.7781,-8.8152,-2.2716,-4.4339,-4.6365,109.68
-3.9608,-4.2826,-4.7948,0.85018,-0.57704,-5.2869,-5.5865,-0.62436,0.17652,-3.3326,3.9033
-5.4204,-6.4653,-2.1231,-5.0566,-2.3578,-3.3386,-3.7408,-6.1026,-7.9553,-4.2951,51.21
-2.2137,-2.8582,1.0942,-6.1761,-5.4086,-9.9855,-3.4361,-3.4634,-3.0506,-5.6597,66.987
-4.377,-7.2007,-8.472,-0.92368,-4.8941,-3.2928,-6.458,-5.5211,-4.7824,-6.2857,55.174
-2.7999,-2.9157,-5.4471,-2.1291,-1.1801,-5.3522,-5.2219,-5.1334,-1.5045,-3.0973,2.54
-2.0927,-2.1353,-2.9961,-4.3627,-2.9102,-5.1123,-5.4113,-2.0819,-6.2921,-0.89843,73.133
-5.2394,-4.4984,-1.275,-6.07,-7.2473,-6.8765,-4.4803,-4.6545,-1.827,-4.9102,69.388
0.53916,-1.8863,-1.1964,-7.375,-8.4192,-3.153,-2.2208,-0.55198,-5.7442,-5.2602,133.86
-5.9143,-1.633,2.8378,-0.22681,-8.2613,-7.4197,-4.8281,-0.91292,-3.3708,-3.2581,128.2
-3.356,-3.294,0.65123,1.6748,-1.1301,-3.0748,-4.6138,-3.6092,-2.7583,-3.5769,44.409
-7.8001,-9.7895,-5.8004,-7.2372,-2.0373,-2.9074,-2.6541,-0.64573,-3.9187,-1.2486,-6.3319
-0.15651,-3.3955,-7.9422,-4.6686,-3.7006,-0.92662,-2.14,-7.413,-3.2477,-2.4521,3.9872
-4.4743,-2.6719,-10.073,-4.7021,-4.0335,-2.6442,-2.7871,-4.2492,-6.3969,-6.4643,41.542
-5.8987,-7.3996,-6.5442,-3.583,-2.6392,-3.7028,-3.6645,-5.2037,-7.1462,-2.3922,19.217
-0.53286,-1.7338,-8.1987,0.68166,-4.5998,-2.2903,-4.7347,-8.7423,-1.155,-3.4017,16.542
-5.6511,-4.1923,-0.090078,-6.2029,-6.0637,-6.5275,-6.2185,-7.951,-5.0815,-7.5608,96.056
-7.2523,-3.4534,2.2336,-2.1663,-5.3259,-5.6287,-5.3256,-3.1774,-3.5279,-3.2856,90.797
-5.7529,-2.8328,-4.941,-4.0435,-7.2987,0.075931,-5.8536,-2.5586,-8.2827,-3.3711,139.39
-3.9544,-2.6733,-5.0998,-2.8081,-5.7823,-1.659,-5.2753,-2.8338,-7.2419,-3.3695,108.06
-9.5346,-5.2939,-5.6567,-4.4261,-3.8394,-3.6444,-5.8866,-6.3287,0.81385,-4.7812,4.3413
-0.80527,-0.0072203,-7.7862,-5.3965,-2.9011,-2.9606,-2.2625,-4.2442,-2.4303,-2.7077,11.783
-3.293,-4.361,-2.7406,-8.5302,-3.7979,-4.0535,-6.7086,-3.5072,-3.6056,-6.0602,80.234
-4.4613,-2.8082,-3.098,-3.831,-2.5326,-1.9065,-5.8482,-4.0679,-4.6844,-8.1901,84.197
-2.6142,-1.5113,-6.4318,-3.2751,-0.9173,-0.4987,-3.6552,-3.6379,-5.3992,-4.25,37.545
-6.0737,-4.6286,-2.1946,-4.0208,-3.584,-2.6241,-8.7825,0.87088,3.34,-5.3876,68.563
-4.2949,-4.1817,-6.5419,-0.67516,-7.4329,-5.7035,-4.0722,-4.7093,-4.2709,-4.362,62.095
-4.3977,-8.8093,-3.4286,-2.933,-3.7293,-4.6199,-9.337,-5.2662,-5.2167,-7.8755,89.862
-4.5783,-5.8573,-1.5427,-3.8968,-3.0204,-5.3713,-5.5542,-4.6999,-7.7017,-9.6627,92.113
-5.6656,-3.6324,-4.496,-3.0715,-7.2627,-7.868,-2.7063,-0.89807,-4.8273,-6.1266,76.881
-0.30175,-6.7079,-3.5301,-4.6868,-5.5129,-3.8679,-6.243,-1.9718,-4.1258,-5.4606,92.783
-4.9072,-4.1276,-1.2663,-4.276,-0.8365,-3.9446,-5.5023,-4.3168,-4.5257,-4.1648,45.79
-9.4064,-2.5273,-1.3756,-7.5617,-2.9405,-4.9413,-5.2168,-3.4006,-3.2732,-3.6301,52.615
-4.4467,-3.0994,-4.8575,-2.2625,-5.3669,0.18507,-5.5522,-3.1605,-6.121,-6.6905,114.34
-7.4374,-3.8105,-2.4635,-0.99895,-3.0912,-4.7262,-4.0438,-2.1595,-4.8115,-4.9268,56.675
-5.1571,-5.1783,-2.7042,-1.332,-6.9232,-3.9648,-3.2396,-7.0565,-2.9294,-2.6832,46.302
-2.3958,-1.2872,-8.0293,-5.5632,-4.4859,-4.6284,-8.6718,-7.6938,-3.0042,-5.4757,65.402
-6.7516,-7.5476,-4.6573,-1.8361,-3.6361,-7.7736,-1.9447,-3.3594,-4.342,-1.6312,-6.0725
-2.6732,-4.4284,-2.5986,-2.844,-6.8841,-4.7454,-4.9836,-3.1518,-3.7179,-2.4979,83.274
-4.9094,-3.3048,-5.5252,-2.9189,-5.7818,-3.0088,-5.5626,-5.275,-5.0042,-5.236,80.956
-1.6317,-10.108,-3.3148,-2.7453,-6.4665,-4.1876,-6.9449,-4.7468,-7.7873,-5.5448,109.57
-2.3707,-1.8389,-3.4779,-6.5347,-3.7276,-3.468,-3.0651,-4.2006,-5.621,-6.2455,68.773
-3.0177,-5.1487,-2.2908,-3.3472,-1.9407,-2.6007,-5.4114,-0.52675,-8.2874,-3.8376,92.802
-4.3045,-6.7935,-1.6996,-5.9377,-2.7193,-6.1567,-7.8756,-7.8613,-10.247,-5.3687,95.203
-6.902,-6.1188,-9.8227,-5.0051,-5.8253,-4.0376,-5.3387,-4.5779,-2.8801,-4.6612,32.164
-3.6859,-5.0082,2.0822,-2.5205,-2.0579,-2.9104,-6.3784,2.0183,-1.406,-4.6949,86.707
-3.7887,-4.5658,-4.9593,-6.8123,-4.7176,-6.7326,-7.8998,-9.7133,-6.0198,-0.99673,54.729
-7.4066,-7.9942,-3.6453,-5.6867,-3.1565,-2.0539,-2.4205,-4.8716,-5.6365,-3.7923,24.671
-4.3507,-3.2913,-1.5111,-4.7229,-3.6938,-2.0623,-5.6885,-4.6178,-3.611,-7.4746,84.545
-2.9502,-2.996,-4.3774,-5.9012,-1.2486,-1.7511,-5.1244,-4.8355,-3.3643,-4.625,35.161
-4.7125,-4.6144,-5.9524,-1.9403,-2.5082,-3.6778,-6.5448,-3.2319,-4.8849,-3.1515,51.622
-9.0608,-4.8049,-5.4608,-4.7393,-5.3346,-5.3175,-4.1914,-3.5134,-4.6764,-4.1933,50.545
-11.115,-3.1871,-6.5955,0.22109,-2.8897,-6.3237,-6.8281,-10.323,-4.6052,-3.6728,14.419
-3.4124,-6.0605,-3.4327,-8.2664,-2.594,-1.0457,-1.8695,-10.021,-4.1887,-7.7129,10.8
-2.266,-7.5315,-4.9828,-5.5824,-1.7688,-4.0005,-3.469,-5.1217,-1.0979,-7.4665,-4.6246
-4.3456,-5.379,-4.0111,0.713,-3.631,-6.9369,-3.6316,-7.2999,-7.726,-3.6927,37.012
-2.8263,-0.316,-0.77496,-4.6798,-0.30231,-3.3193,-5.7697,-5.3459,-4.9851,-5.4449,65.429
0.82767,-3.3213,-4.1742,-2.2836,-7.6577,-4.7121,-5.8592,-6.7324,-8.8373,-1.5022,118.49
-2.8325,-5.2212,-1.6221,-6.9684,-4.6395,-5.1779,-2.8976,-3.0127,-9.9536,-6.2419,102.09
-5.5778,-4.7238,-4.3292,-1.3163,0.86196,-6.9097,-6.4439,-3.8643,-5.3218,-11.082,41.023
-3.1376,-5.0298,-3.9642,-5.938,-0.98972,-2.4131,-7.6205,-7.3808,-7.6566,-0.13325,54.119
-6.7248,-7.6777,-4.2673,-6.0175,-7.3902,-6.4787,-8.2777,-4.9118,-0.3638,-2.5005,57.751
-3.9035,-7.352,-9.3921,-2.8693,-4.0343,-2.506,-3.7137,-2.229,-3.3432,-3.4815,16.696
-11.094,-1.9526,-5.2756,-3.7872,-8.7151,-8.1057,-6.0503,-8.1159,-7.1752,-5.2122,98.288
-6.5538,-9.911,-4.4129,-8.4318,-2.1485,-8.0798,-2.5303,-2.9891,-4.8188,-6.5436,-1.9906
-2.1736,0.14875,-1.9143,-6.0768,-0.78169,-1.3431,0.43194,-3.9318,-5.7796,-3.3047,25.802
-6.0678,-0.682,-2.0368,-7.7205,-8.1582,-7.6308,-1.0358,-5.2595,-2.4773,-5.6113,58.448
-5.0936,-5.6698,-8.0087,-4.0646,-4.9435,1.1592,-5.4452,-6.1619,-3.078,-2.6135,41.254
-2.4747,-6.1563,-3.4116,-2.8975,-5.2577,-2.5657,-3.935,-7.5482,-6.5715,-3.5815,62.514
-6.1568,-7.8975,-2.278,-6.6788,-6.6524,-3.8676,-0.55784,-2.7974,-8.1238,-2.5604,65.156
-3.7439,-5.2611,-2.148,-6.7278,-5.998,-2.8481,-3.8973,-4.1366,-5.1441,-5.953,88.654
-2.1575,0.10802,0.48536,-4.5893,-4.4592,-8.8817,-3.7259,-2.0953,-4.0745,-9.0275,95.088
-5.9071,-1.1352,-4.9658,-5.9476,-4.2174,-3.4932,-4.2424,-7.7034,-7.7152,-2.1563,62.948
-5.1284,1.7684,-1.0161,-3.1005,-2.5376,-0.76841,-8.8105,-6.3442,-2.5931,-5.2622,101.19
-2.5722,-8.7756,-4.762,-3.955,-8.6656,-2.2711,-1.6818,-5.1454,-4.3491,-4.8204,61.132
-7.6596,-0.14399,-8.0417,-2.8826,-3.9802,0.92326,-4.0823,-6.7702,-1.052,-7.4337,33.65
-4.5619,-4.5733,-3.5023,-4.7978,-0.57483,-5.471,-7.8721,0.92308,-4.9441,-2.5977,66.348
-5.3921,-4.6675,-9.2675,-5.798,-6.9806,-2.5235,-3.9673,0.42837,-5.5543,-4.4365,83.195
-4.4521,-4.1238,-6.7368,-3.0549,-1.9069,-7.7196,-4.0251,-2.0553,-5.0108,-3.787,18.16
-4.1736,-3.8203,2.716,-2.1581,-3.5384,-5.615,-3.0017,-5.4386,-2.8327,-6.0072,52.914
-6.0606,-2.9512,-4.981,-4.68,-2.4636,-2.299,-2.0229,-3.1357,-8.5871,-9.6174,72.775
-1.7725,-7.4112,-5.5437,-5.7928,-8.4031,-6.1756,-9.2918,0.73065,-5.8391,-4.4283,145.2
-5.059,-3.989,-2.5083,-1.567,-3.9835,-2.6954,-5.4295,-3.2457,-1.0246,-4.5729,55.722
-5.0536,-7.2546,-4.7118,0.13377,-0.90217,-4.462,-2.9669,-1.3252,-4.1385,-4.4345,5.8623
-5.6639,-4.6188,-7.0139,-9.2099,-6.4945,-1.0444,-0.80371,-4.9417,-5.3579,-6.7871,51.201
-1.3989,-6.2729,-5.7154,-6.605,-0.51306,-0.6725,-4.0015,-3.1128,-7.3266,1.0947,23.908
-2.5078,-1.1104,-0.040008,-6.4929,-7.3324,-7.2054,-3.2458,-4.4061,-5.5683,-6.2956,109.61
-4.0446,-8.4765,-3.3294,-4.6791,-10.801,-5.2651,-4.5785,-5.4419,-6.6058,-2.0078,106.17
-5.151,-4.6253,-2.1261,-3.366,-1.3555,-0.0024296,-1.3282,-4.14,-8.5371,-1.7041,41.99
-4.8206,-3.8964,-4.2156,-4.9707,-1.9437,-4.7774,-5.4405,-5.3763,-6.2407,-4.9484,50.344
-3.8672,-9.3131,-1.7785,-5.0252,-3.4042,-6.1841,-3.0506,-3.7166,-7.4153,-8.8212,61.236
-3.4493,-4.5277,-5.2001,-4.9737,-1.4543,-6.8265,-2.1871,-8.4388,-2.6198,-3.7419,-35.354
-3.3061,-1.1485,-2.1735,-5.8308,-3.6711,-6.2741,-6.0257,-4.9298,0.65147,-1.6165,29.186
-3.3483,-6.9707,-7.0001,-3.8567,-1.0141,-4.8152,-3.7732,-5.2644,-7.8445,-3.3434,11.577
-1.2737,-5.0356,-4.2087,-5.291,-7.1771,-6.1542,-10.119,-7.0018,-5.3445,0.01947,104.89
-4.4004,-2.0004,-6.6191,-1.3962,-2.0673,-7.706,-1.5623,-13.84,-3.0817,-5.4487,-49.542
-5.43,-4.7763,-3.9751,-5.1993,-1.3797,-1.9072,-5.1082,0.12449,-3.1576,-4.5945,48.874
-5.1662,-0.28902,-4.474,-0.11054,1.8035,-6.5034,-3.1668,-10.176,-5.0774,-3.0007,-34.011
-5.63,-6.7771,-0.055135,-2.0154,-2.9741,-5.8197,-1.9313,-4.3423,-8.4743,-3.1192,48.832
-2.8755,-4.3707,-5.8664,-7.2225,-4.0754,-0.1076,-7.8943,-10.011,-3.2859,-4.0986,56.303
2.6705,-0.55053,-9.978,-1.5419,-3.6287,-4.9031,-7.9887,-5.7435,-6.6549,-5.5102,84.107
-5.0501,-4.9631,-4.751,-8.1879,-2.9831,-5.6137,-5.1693,-2.427,-4.1851,-6.9173,50.242
-4.8921,-4.7311,-2.9826,-2.8817,-1.2202,-5.759,-8.1608,-4.5851,-2.9062,-5.6994,48.328
-6.6161,0.20699,-4.0851,-2.264,-5.116,-1.8706,-4.6225,-6.7907,-5.5689,-7.6096,91.632
-3.7717,-4.4435,-7.1855,-3.2981,-7.0164,-5.0916,-6.3184,-3.4625,-2.4238,-3.7775,68.273
-6.6839,-6.3596,-4.5007,-0.97118,-4.7456,-4.1877,-7.943,-8.6395,2.2366,-3.725,12.019
-5.1304,-8.8758,1.1264,0.15166,-4.0477,-3.7035,-6.451,-0.27622,-5.7498,-3.6376,100.97
-2.0777,1.6134,-6.6391,-4.2954,-4.9658,-1.2189,-4.7458,-1.5201,-8.5906,-1.5966,116.1
-6.4231,-7.5475,-9.1702,-6.7604,-4.8825,-0.66235,-3.1577,-4.7563,-2.8553,-2.9403,8.9456
-2.8661,-5.9751,-3.9717,-1.4647,-6.8857,-5.8178,-8.7273,-5.6467,-6.1348,-3.4154,110.89
-5.9786,-3.7192,-3.8926,-4.9497,-4.9428,-5.858,-1.2151,-2.1425,-4.7823,-5.837,45.031
-5.1622,-3.061,-4.6863,-5.2277,-1.6313,-5.4485,-5.8219,-9.1485,-1.9328,-0.10705,-13.303
0.58884,-1.7326,-4.8381,-7.8032,-2.4127,-9.0988,-0.98853,-3.7636,-3.9236,-2.8633,-0.94314
-6.5273,-5.9101,-3.0632,-0.91983,-6.581,-1.3474,-1.6625,-2.4554,-5.7211,-3.5895,73.602
-7.4443,-4.4803,-4.9307,-6.3704,-4.5988,-2.3583,-8.8569,-5.374,-6.7745,-1.8471,97.722
-6.2343,-1.4326,-8.3021,-7.9483,-4.9272,-1.6283,-5.3763,-4.4806,-8.0919,-5.6904,94.625
-5.3472,-1.4496,-4.9838,-3.9045,-1.831,-4.0507,-7.023,-7.1832,-8.0719,-3.5285,70.805
-4.1655,-3.6272,-5.0748,-9.1485,-7.0484,-2.2878,-4.113,-1.4699,-5.2286,-6.385,106.33
-4.333,-7.1404,-3.7978,-7.7238,-5.3738,-10.17,0.11104,-5.9531,-1.885,-3.4022,-27.442
-4.2287,-3.6123,-3.3149,-6.8134,-1.4548,-1.943,-8.593,-8.4456,-2.4371,-7.8924,57.358
-5.264,-8.9142,-1.3382,-3.4143,-8.5933,-3.7488,-9.6119,-6.3295,-3.1153,-4.8029,118.92
-9.5981,-5.5331,-2.0697,-3.6697,-6.7803,0.8588,-2.9619,1.4754,-4.6907,-0.081574,91.676
-7.575,-2.8962,-9.072,-3.835,-2.0888,0.58076,-3.5918,-5.4638,-3.4711,-2.4806,3.6241
-4.8966,-3.9553,-2.5452,-1.3157,-6.829,-2.5528,-1.7002,-3.7898,-2.1799,-5.4388,58.285
-1.5184,-8.3678,-0.46942,1.4395,-6.1525,-7.8841,-3.4477,-7.236,-3.5867,-0.20026,27.12
-6.3339,1.07,0.3744,-5.485,-5.4497,-6.2622,-2.5234,-1.9051,-1.6681,-4.3959,69.469
-3.1708,-3.7892,-1.1349,-2.5989,-6.797,-7.4283,-7.515,-4.3385,-1.2985,-5.7595,93.483
-5.2647,-8.0224,-4.0577,-7.1291,-3.2699,-2.6111,-4.5202,-3.5716,-6.3092,-3.9031,52.922
-1.2443,-6.5006,-3.4888,-1.9158,-3.253,-1.8537,-8.5511,-9.14,-4.6806,-3.4708,65.958
-3.8428,-4.5487,-3.8077,-0.35708,-2.6518,-6.5992,-4.2869,-7.0669,-6.6743,-4.2971,35.665
-6.1241,-3.0594,-9.0853,-1.7557,-3.4741,-0.97333,-7.4565,-3.9669,-5.8581,-3.8863,71.987
-4.6585,-5.8569,-4.2239,-5.1533,-1.2505,-5.1182,-6.467,-7.568,-6.7199,-7.0578,45.894
-4.2764,-3.0449,1.3559,-3.3562,-3.9763,-2.9302,-1.5962,-0.41753,-6.7776,-2.7228,86.457
-0.63558,-3.2094,-8.3802,-1.6131,-4.625,-4.4317,-3.0486,1.7225,-0.81312,-1.8363,26.297
-3.7065,-3.8899,-4.0338,-7.0586,-7.3252,-6.7077,-7.6419,-5.187,-4.8155,0.4528,88.464
-7.8281,0.99615,-6.5376,-3.5938,-5.322,-8.5592,-6.2915,-4.4029,-3.4407,-6.818,70.885
-3.8652,-4.8489,-4.333,-4.8762,-3.381,-2.7521,-3.5605,-2.8765,-2.8427,-4.7359,37.367
-2.3563,-6.2212,-5.5929,-5.6411,-4.5023,-1.6848,-8.265,-4.0147,-3.8172,-2.3309,76.289
-5.2772,-2.9786,-7.3424,-5.8175,-4.0461,-4.231,-0.36725,-7.0668,-6.8538,-4.0147,10.676
-7.3841,-5.6084,-6.2712,-2.0626,-5.326,-4.417,-3.0885,-6.7966,0.59587,-6.5901,-3.0465
-0.47958,-1.8957,-0.45809,-6.9783,-0.68704,-5.8398,-3.9842,-8.8798,0.098452,-4.5759,-8.9073
-2.9177,-5.549,-3.979,-0.10505,0.83277,-3.4388,-5.1672,-2.8009,-5.3084,-3.3995,22.098
-4.5413,-2.6364,-1.4425,-5.7117,-5.2074,-4.6102,-5.7927,-7.7955,-4.274,-3.6283,73.628
-5.9158,-8.5891,-6.0243,-3.3628,-4.9562,-10.576,-7.6241,-6.1352,-5.4726,-10.587,61.946
-11.584,-4.7131,-8.4773,-2.0333,-8.269,-6.0719,-5.3592,-7.4384,-4.5797,-4.892,55.244
-3.7251,-9.5142,-3.511,-7.7556,-5.5236,-6.389,-3.8797,-6.4729,-5.1256,-3.7983,34.734
-7.5563,-6.8148,-4.2934,-5.4545,-6.055,-1.1813,-8.1454,-2.0921,-6.5567,-9.341,138.93
-8.6162,-6.3636,-10.945,-3.5042,-7.9682,0.67082,1.949,-4.813,-3.7578,-4.894,4.5672
-5.6548,-2.6608,-2.525,0.91237,-4.1401,-6.181,-5.9347,-9.3277,-4.176,-7.2776,59.597
-3.4817,-0.42587,-1.1496,-1.9381,-4.2679,-4.0274,-4.9033,-1.6978,-4.1389,-6.2549,102.25
-3.6429,-4.2356,-5.3062,-3.5426,-6.1995,-3.7898,-2.9298,-5.9308,-6.1208,-3.3315,58.67
-4.0277,-4.9889,-9.3096,-4.7056,-2.7127,-5.242,-5.1323,-2.3888,-5.9093,-4.7109,36.914
-6.5687,-3.6504,-6.6334,-4.4355,-2.9472,-3.7675,-4.5794,-4.661,-3.4255,-3.1202,20.807
-5.348,-5.6278,2.3306,-5.0429,-2.8592,-5.8186,-7.6808,-10.073,-4.837,-3.9509,63.739
-7.7186,-4.8095,-6.9437,-2.9091,-8.7651,0.21135,-4.7232,-5.3138,-5.1717,-2.404,89.477
