x1,x2,x3,x4,x5,x6,x7,x8,class
-4.5545,-17.099,-9.3236,-1.8983,-16.706,-13.811,-9.1163,-12.856,7
-0.38659,-1.8691,1.5552,4.405,-0.21048,1.5503,1.1092,-1.5326,5
48.1,42.341,39.669,50.417,51.006,45.168,41.468,49.118,1
40.601,34.963,35.225,42.453,32.905,38.67,34.049,33.331,4
-47.884,-13.791,-27.485,-63.808,-33.519,-35.372,-45.24,-45.017,2
29.152,27.483,36.951,30.692,27.838,26.913,35.833,34.005,4
54.283,63.004,50.62,53.279,61.167,53.128,51.455,57.861,1
-3.8953,-4.8084,-0.90363,-5.7099,-3.4878,-4.3398,-1.2956,0.46731,5
-32.285,-54.486,-17.49,-20.872,-17.163,-32.083,-30.641,-17.551,2
42.281,48.703,53.644,55.701,35.918,40.103,43.59,48.507,1
-14.313,-8.6151,-14.234,-10.374,-15.952,-7.9963,-1.4692,-12.353,7
22.879,34.753,31.085,33.862,35.099,33.59,25.476,33.412,4
39.473,41.526,45.707,31.623,41.012,36.284,38.393,25.332,4
-4.1127,-4.4801,-3.0611,-7.6627,-2.7509,-1.3774,-2.809,-2.1658,5
-18.163,-14.012,-5.1021,-12.729,-13.386,-7.6723,-10.378,-18.694,7
2.8947,1.7833,1.0217,3.5812,2.9335,-2.302,0.75844,-2.707,5
-6.1134,-2.663,-5.6733,-2.5066,-3.0605,-2.8704,-4.8778,-9.277,5
10.339,12.75,12.516,10.32,11.202,17.263,6.8912,14.24,6
-16.04,-10.946,-9.6479,-9.8993,-10.785,-3.5245,-13.193,-12.713,7
-14.053,-15.205,-4.7346,-16.246,-10.462,-17.418,-8.5519,-9.2334,2
-43.093,-46.953,-50.716,-50.922,-45.128,-50.75,-45.247,-42.741,3
37.787,35.188,30.374,36.474,34.635,38.172,39.962,30.787,4
-13.824,-5.9,-14.207,-11.416,-10.8,-13.301,-13.066,-8.7824,7
-12.961,-13.544,-13.666,-12.241,-14.9,-12.588,-14.423,-12.959,7
-55.345,-50.44,-55.45,-57.256,-59.488,-50.459,-50.886,-59.036,3
81.362,51.385,55.952,73.178,62.28,51.166,49.685,63.03,1
37.264,33.686,30.184,32.221,37.021,26.523,41.893,40.134,4
13.216,13.21,8.7188,11.455,13.272,14.513,10.498,11.13,6
-41.506,-39.681,-41.484,-40.264,-41.778,-40.161,-41.549,-38.569,3
28.272,40.068,34.902,36.376,31.696,48.576,36.322,27.086,4
12.003,8.3576,14.285,11.384,17.888,13.966,13.978,13.847,6
-0.30241,2.7891,-0.31001,1.7019,3.1048,-0.5833,-0.67971,-0.97856,5
-23.609,-25.446,-36.534,-54.446,-34.422,-22.243,-14.904,-31.003,2
11.203,8.4045,11.287,10.566,11.47,7.9681,9.9693,7.3859,6
35.333,34.166,30.067,43.408,40.273,28.068,34.684,38.133,8
-10.294,-16.27,-8.9162,-9.081,-17.681,-14.86,-13.825,-2.0599,7
46.125,40.352,41.746,37.71,45.998,47.616,43.435,51.577,1
-16.299,-1.8169,-12.652,-14.594,-4.0803,-14.472,-9.3851,-15.8,7
-40.685,-39.443,-39.331,-38.51,-41.375,-39.028,-41.891,-41.033,3
-46.766,-46.701,-44.219,-47.881,-46.621,-47.706,-51.662,-46.743,3
63.921,53.758,67.072,69.287,85.9,57.324,46.929,72.607,1
-49.66,-37.695,-20.457,-40.236,-7.8506,-37.133,-31.435,-18.459,2
-59.237,-54.524,-51.944,-52.424,-56.088,-52.376,-54.977,-57.804,3
-29.842,-25.301,-48.977,-32.942,-37.247,-11.397,-51.449,-28.616,2
44.894,31.392,32.374,39.819,38.178,38.996,37.983,34.343,4
-12.666,-11.755,-14.968,-13.774,-18.978,-14.243,-13.56,-13.752,7
-13.556,-15.747,-17.164,-10.93,-13.933,-14.18,-14.252,-13.779,7
2.3486,-0.75119,4.8711,0.1699,2.0463,5.3342,0.49068,1.4924,5
-13.229,-15.256,-5.4557,-16.144,-13.536,2.2273,-12.629,-9.5327,7
44.11,40.265,44.009,35.68,37.06,35.793,37.387,42.092,8
41.826,41.515,40.518,41.485,40.964,39.841,40.087,37.927,8
73.63,57.747,44.493,69.136,59.866,73.736,63.678,47.915,1
27.13,37.51,40.342,40.296,41.56,46.084,44.901,35.732,8
-33.054,-32.067,-32.429,-13.239,-18.321,-30.018,-39.705,-21.603,2
31.944,29.912,41.065,33.256,32.466,37.457,35.779,23.319,4
37.673,35.439,34.485,34.916,36.962,36.065,35.038,39.315,8
36.986,37.406,38.248,34.465,36.018,36.763,35.949,41.423,8
44.625,47.08,35.528,53.586,44.758,47.008,53.034,54.329,1
1.445,2.108,3.3029,3.181,-1.2797,4.4153,2.1116,2.4511,5
35.986,36.798,35.783,36.741,35.551,36.53,35.083,35.921,8
33.92,38.284,33.965,41.476,33.834,40.212,30.494,35.238,4
-28.832,-43.576,-39.377,-33.767,-33.848,-44.429,-66.263,-15.96,2
-11.94,-13.446,-17.08,-6.6857,-2.3969,-9.6075,-9.9797,-7.9373,7
1.0983,0.4563,-0.056071,2.3451,5.7033,1.6617,1.8301,1.0547,5
10.651,9.5628,11.875,15.628,14.213,13.395,12.188,12.873,6
40.134,33.596,43.615,36.17,26.439,35.544,32.05,25.227,8
10.584,10.805,10.209,8.0655,11.07,14.245,9.3307,14.134,6
11.649,9.5707,7.9135,9.7197,11.572,8.5879,10.988,9.5127,6
58.672,61.879,68.557,59.155,66.247,53.684,62.028,58.912,1
-36.5,-39.969,-39.646,-39.974,-40.393,-41.756,-40.241,-39.594,3
3.6895,3.1508,2.3246,3.8973,9.4908,2.395,2.7172,0.12583,5
-5.8238,1.5088,-6.9814,-7.6971,-3.0157,2.4517,-7.9859,-4.3673,5
57.482,74.689,76.586,43.196,64.396,85.061,68.788,64.049,1
39.47,37.242,40.574,33.216,39.324,41.092,38.127,39.033,4
50.536,51.786,55.07,64.844,54.253,45.795,62.9,64.599,1
14.834,13.488,12.97,11.896,14.039,14.692,10.068,12.942,6
29.283,26.908,31.511,28.673,30.584,31.232,27.18,30.432,4
-47.312,-16.87,-45.272,-26.704,-15.179,-64.275,-49.364,-3.3726,2
38.657,46.553,44.169,41.367,32.279,36.737,43.283,31.427,8
46.001,29.581,33.52,31.321,30.5,39.984,33.378,31.182,8
-53.365,-55.729,-55.227,-51.168,-51.654,-53.424,-50.491,-52.222,3
38.483,41.272,37.422,35.54,38.074,33.197,38.673,33.93,4
40.771,44.107,50.587,30.26,40.04,44.944,38.25,38.739,8
48.423,38.715,43.945,49.317,47.477,46.003,51.951,39.283,1
31.825,38.768,42.589,31.731,28.368,26.214,41.638,33.378,4
37.385,38.081,37.812,35.416,39.964,31.841,39.266,38.374,8
-53.307,-50.975,-56.54,-50.982,-54.059,-56.067,-53.085,-55.059,3
10.228,17.512,12.764,12.018,11.461,11.198,5.1179,11.051,6
38.678,39.524,34.389,39.764,33.273,39.555,39.063,35.666,8
58.298,80.888,86.93,81.82,57.287,51.36,70.363,57.787,1
13.462,18.452,2.3495,13.403,8.7136,14.462,9.3425,13.32,6
-47.258,-15.682,-34.02,-25.762,-31.977,-57.243,-27.589,-42.782,2
34.046,48.739,70.095,67.884,56.561,79.851,61,79.129,1
-48.524,-48.668,-47.388,-43.554,-39.152,-47.889,-46.056,-42.711,3
-14.03,-11.641,-11.368,-17.3,-2.9002,-14.337,-23.421,-7.0709,7
-43.431,-42.607,-45.599,-43.004,-44.661,-47.545,-46.626,-49.011,3
-11.987,-2.3998,-21.38,-8.1913,-11.827,-22.032,-6.9428,-9.7437,2
39.96,30.156,41.5,35,35.566,35.361,35.861,36.39,8
40.912,39.906,50.341,40.087,36.84,44.62,44.553,32.588,8
12.465,9.2862,12.477,8.5847,9.0175,11.212,12.316,17.676,6
34.072,36.919,27.404,39.907,26.896,39.458,41.391,37.022,4
-13.804,5.6321,-6.9946,10.227,-0.38566,-3.5682,-13.57,-3.8768,2
83.241,75.391,94.094,84.811,34.784,75.854,53.084,59.323,1
-12.142,-9.3985,-12.62,-9.9821,-5.9301,-8.826,-8.6324,-10.365,7
39.337,36.978,40.893,35.666,35.881,40.293,37.499,39.979,8
34.769,42.769,34.282,31.988,31.581,41.579,30.195,47.031,4
26.504,29.374,42.619,42.474,42.396,30.105,47.932,26.964,4
12.49,13.152,10.685,6.7384,15.384,11.745,16.342,13,6
-22.657,-40.858,-6.7386,-40.262,-36.304,-13.488,-44.919,-20.451,2
-47.744,-41.91,-64.467,-17.547,-11.865,-56.225,-30.027,-59.509,2
-54.192,-53.856,-55.271,-55.685,-55.746,-52.171,-58.46,-52.895,3
8.3932,8.1121,9.4717,7.9949,10.287,9.3908,9.8239,10.059,6
43.28,47.11,51.31,41.67,43.012,42.589,42.998,45.067,1
84.518,71.587,71.488,61.232,70.615,63.021,81.369,71.211,1
1.9733,0.0062737,-1.0671,-0.3837,3.0673,2.2368,-2.5651,2.4013,5
36.248,35.463,37.22,38.327,36.289,35.738,38.56,35.477,8
36.466,29.666,33.876,27.33,27.074,35.248,26.281,29.212,4
8.9094,15.626,11.852,4.9394,7.6039,10.614,16.461,8.0761,6
-3.7307,-2.9684,-4.1304,-3.6949,-6.1275,-3.1607,-6.8917,-6.59,5
85.602,48.459,80.578,68.143,62.849,88.263,81.828,61.605,1
40.23,33.409,40.221,35.658,39.636,33.937,36.923,44.333,4
47.54,37.682,42.241,38.579,34.403,32.135,40.154,46.243,8
-10.204,-10.743,-2.5378,-10.43,-8.4247,-12.688,-7.7227,-12.877,7
41.803,36.222,47.15,32.3,38.095,39.401,44.162,38.975,8
43.478,48.05,41.316,54.179,47.368,49.855,48.219,44.394,1
67.092,63.269,77.707,68.412,69.178,65.627,85.645,85.616,1
3.2426,11.668,12.529,8.8416,20.546,10.21,11.454,12.604,6
44.056,45.562,38.8,45.621,48.115,44.872,47.562,37.668,1
-43.534,-42.843,-35.313,-20.619,-13.182,-31.995,-31.988,-42.139,2
2.1697,1.1475,2.2558,2.4344,-0.92148,-0.29537,-0.12758,0.042746,5
-7.0411,-18.494,-11.887,-15.535,-7.5524,-13.662,-19.518,-16.636,7
16.878,12.054,19.978,6.327,11.866,9.9072,14.045,9.8737,6
44.239,28.945,39.573,37.393,36.573,41.273,42.931,42.296,8
7.4817,6.1646,9.046,9.7866,12.353,8.3185,12.842,8.7209,6
-19.187,-15.054,-9.8872,-14.306,-9.9202,-16.587,-14.87,-9.9439,7
37.325,38.85,36.013,37.706,38.059,37.635,37.887,34.479,8
-56.268,-53.853,-53.099,-55.522,-60.87,-54.513,-58.807,-57.221,3
7.5711,9.1574,10.369,7.7015,11.117,10.526,10.665,8.1804,6
40.8,34.966,41.224,38.28,36.844,45.097,48.962,37.804,8
60.994,85.646,61.12,87.034,71.36,73.884,86.134,89.515,1
34.859,38.336,35.924,38.277,36.269,35.751,34.576,38.276,8
-27.372,-22.315,-29.23,-50.388,-17.557,-19.213,-66.563,-14.934,2
-8.0197,-1.8019,-7.7605,-5.7145,0.54976,-5.6891,-6.2751,-6.5609,5
2.7615,-0.61802,-0.73705,3.3364,-0.52817,-0.65964,1.0908,-2.1774,5
-10.56,-24.487,-2.8645,-12.48,-2.8375,-7.2336,-25.062,11.258,2
46.225,44.424,48.839,38.004,45.891,49.705,43.058,52.941,1
87.872,56.148,80.216,63.207,67.819,75.66,63.39,71.567,1
5.6375,1.3711,2.4253,3.6974,-1.5746,-0.26566,4.4897,7.941,5
8.9599,9.4919,10.463,9.2437,9.1319,9.1319,12.775,9.6468,6
5.1824,2.0646,4.9707,5.2372,0.20001,3.0142,3.0577,6.1523,5
-1.6119,-6.9675,-2.8687,-11.634,-0.2345,-5.0835,-1.9863,-7.3765,5
37.259,41.3,34.94,40.536,33.469,36.146,40.327,30.132,8
27.615,33.143,35.848,26.525,27.045,35.242,21.946,28.245,4
39.601,42.049,38.691,36.305,47.735,40.829,45.018,43.075,8
-47.561,-44.489,-46.072,-49.458,-42.499,-41.559,-44.694,-50.553,3
-38.043,-40.757,-40.103,-40.324,-37.14,-38.602,-40.643,-38.76,3
-14.022,-16.823,-15.092,-16.696,-8.9711,-13.941,-16.054,-9.9046,7
-20.977,-36.846,-24.419,-26.323,-27.222,-27.415,0.54801,-51.724,2
-15.655,-13.305,-18.246,-13.819,-12.722,-12.908,-14.162,-13.142,7
-29.223,-21.853,-18.707,-27.178,-26.091,-40.606,-42.201,-34.517,2
31.525,41.727,40.665,43.224,41.116,23.657,37.196,33.723,4
2.7259,1.2664,3.2191,3.7299,1.9976,-1.5184,1.3393,-0.079269,5
8.4211,9.3356,12.152,7.5014,10.104,12.327,11.207,10.935,6
59.307,78.763,84.865,73.542,44.861,55.539,72.767,72.928,1
39.979,40.667,37.987,39.06,37.351,37.701,39.792,36.943,8
29.983,34.323,32.287,36.638,29.194,41.449,37.101,31.314,4
-8.7518,-9.2824,-5.4511,-16.751,-2.6585,-10.739,-9.5509,-21.444,7
37.456,41.685,37.67,33.338,36.788,39.507,34.763,40.473,8
-20.214,-8.4816,-14.415,-15.33,-9.9603,-10.913,-2.9662,-13.466,7
2.3146,-2.3757,-2.0853,-0.0078221,1.4185,-2.8962,1.4199,1.4381,5
0.89908,3.7157,-3.5027,1.7442,0.9556,2.5505,5.9243,7.0068,5
10.334,13.849,8.1753,14.242,15.617,13.171,13.594,6.4764,6
-40.422,-14.415,-32.856,-39.023,-21.142,-21.961,-25.874,-8.5628,2
-42.621,-45.327,-47.622,-42.502,-42.517,-43.054,-43.86,-48.886,3
-4.5141,-3.8842,-9.8023,-3.3922,2.1206,-8.0822,-1.2762,-4.2077,5
36.323,36.417,35.412,23.037,31.629,41.549,28.665,21.827,4
35.145,35.697,40.001,38.18,31.809,31.14,38.581,33.649,8
-11.797,-11.616,-10.524,-14.4,-10.894,-17.159,-14.414,-12.286,7
64.813,55.419,63.039,58.197,54.759,57.402,50.063,53.579,1
-41.672,-44.901,-47.696,-45.561,-45.19,-45.654,-45.392,-38.397,3
-14.62,-13.125,-15.711,-16.202,-12.644,-17.274,-13.726,-13.17,7
-8.8212,-23.411,-21.595,-18.382,-45.053,-42.035,-28.895,-27.273,2
-40.327,-39.948,-44.817,-48.071,-36.385,-46.445,-45.707,-44.271,3
-1.0143,-6.8006,-2.1934,0.5483,-1.345,-3.525,-4.8689,-6.2337,5
42.508,46.225,37.083,36.89,33.155,37.592,39.084,38.432,8
-2.164,-0.48528,1.0367,1.3644,1.0056,-2.4255,1.2387,1.5024,5
-35.788,-23.761,-47.294,-44.762,-30.868,-30.638,-18.844,-30.605,2
55.124,58.087,67.644,62.051,54.555,42.584,59.473,65.49,1
-42.692,-47.482,-44.952,-39.403,-48.828,-49.137,-46.846,-49.348,3
-55.568,-27.432,-27.241,-39.246,-41.155,1.0404,-52.95,-34.254,2
84.323,43.142,83.691,61.121,79.274,76.722,75.926,66.743,1
0.55964,-0.51124,0.65901,0.57318,0.85146,1.7239,2.6415,-1.2014,5
1.6959,4.4275,-0.7941,-1.7014,1.9428,-0.18982,3.8558,9.094,5
28.189,31.036,41.981,34.498,30.096,23.822,28.043,31.494,4
40.641,33.216,38.306,34.987,36.916,33.332,39.329,40.305,8
-38.216,-64.338,-49.933,-21.865,-48.871,-13.733,-25.285,-42.885,2
35.472,42.691,21.496,39.417,41.455,28.418,30.238,33.694,4
-39.174,-40.206,-39.127,-40.037,-41.534,-40.909,-40.86,-39.99,3
39.583,41.451,31.951,29.564,29.683,45.424,35.935,29.3,4
-52.278,-31.329,-28.384,-25.213,-10.904,-55.104,-28.78,-38.272,2
-46.421,-42.289,-30.23,-19.081,-34.028,-37.587,-23.181,-15.853,2
66.409,73.895,56.996,87.666,56.325,76.395,82.628,59.744,1
-11.155,-0.53815,-18.462,-17.284,-17.651,-10.856,-5.5614,-15.207,7
39.451,35.276,32.023,36.459,39.162,38.451,36.02,34.393,4
10.194,11.616,9.6153,8.6621,11.713,9.7442,11.488,12.174,6
35.221,36.131,37.252,38.762,39.767,41.794,47.303,49.208,8
58.107,70.002,61.82,57.754,72.324,55.058,52.802,60.477,1
1.1157,3.1497,-0.72433,4.9385,1.233,0.64644,2.7571,3.6273,5
-5.5917,-43.86,-36.026,-48.903,-32.346,-27.009,-60.003,-36.364,2
-1.0912,-1.1638,-0.31892,1.0837,1.188,0.22282,0.061645,-0.8291,5
37.619,37.927,39.252,33.69,31.884,43.875,36.688,42.944,4
-17.94,-3.6911,-6.3784,-8.5528,-28.996,-11.552,-10.481,-10.874,2
-3.6073,-6.8394,-3.8378,-3.524,-7.0099,-2.1063,-2.4786,-1.5184,2
37.219,44.333,47.984,37.442,39.851,48.246,37.766,29.553,8
-10.698,-5.1302,-15.589,-10.049,-18.815,-17.499,-13.87,-7.3514,7
-27.848,-39.956,-17.677,-14.079,-44.307,-17.732,-33.141,-27.491,2
80.621,70.845,68.693,55.644,66.222,76.962,75.875,61.127,1
-54.505,-54.336,-56.528,-57.489,-50.42,-50.912,-50.851,-56.544,3
62.888,68.824,66.271,65.875,60.658,68.923,63.256,62.871,1
-8.5197,-20.518,-10.548,-11.381,-8.958,-13.282,-12.291,-16.798,7
0.97234,3.4433,1.6472,3.355,0.36307,2.8125,-0.86146,4.7818,5
-0.28574,3.9891,0.48391,1.8201,0.40029,3.5269,5.0898,2.0783,5
47.616,29.255,30.366,47.289,33.121,36.297,27.662,38.446,4
-11.464,-5.4578,-23.643,-8.0598,-9.3978,-0.57571,-18.183,-12.096,2
27.819,38.227,35.592,29.472,34.91,43.284,32.631,37.078,4
39.945,42.134,32.092,33.98,44.069,39.679,33.809,37.06,8
-12.028,-13.352,-12.343,-12.243,-11.386,-14.869,-15.42,-14,7
-48.549,-50.544,-43.743,-41.646,-48.822,-54.668,-47.334,-46.263,3
-5.2767,-9.7307,-15.067,5.8444,-0.26299,-5.6367,-14.922,-25.937,2
32.338,36.943,29.221,30.321,32.879,37.854,34.572,36.592,4
-40.686,-40.452,-38.541,-40.09,-37.809,-39.007,-40.432,-41.957,3
-6.5878,-28.855,-41.143,-22.055,-24.66,-48.559,-25.225,-45.794,2
-40.486,-46.206,-42.792,-42.641,-43.143,-44.091,-48.579,-44.66,3
37.003,28.114,30.76,28.421,33.39,32.067,33.285,32.826,4
2.4827,1.9079,-0.34434,-1.8993,-1.1828,-1.0874,1.6609,-0.44823,5
40.104,46.05,40.74,37.944,38.551,39.847,41.358,43.325,8
48.5,54.278,52.453,63.426,60.245,68.608,65.636,58.397,1
49.453,49.308,56.501,48.199,47.54,42.42,54.824,40.022,1
39.266,37.424,42.319,40.35,38.154,35.64,33.05,39.309,4
41.875,35.9,38.707,42.386,33.28,27.529,36.344,39.88,8
8.964,8.5985,8.7449,8.5927,8.437,7.8495,8.9034,7.5669,6
49.579,53.915,40.602,47.234,44.887,44.343,43.113,57.208,1
41.201,40.842,43.43,40.044,44.881,39.671,40.507,39.386,8
49.155,53.39,43.724,48.944,43.687,39.091,38.937,42.09,1
3.8435,-11.361,-11.72,-17.338,-1.4704,-7.0973,-20.244,-10.549,7
14.08,11.875,10.899,13.405,10.279,15.912,11.364,11.095,6
6.1209,-11.814,-6.7996,-2.4021,-4.6203,-3.1861,-17.654,-3.4025,2
1.1055,-0.19163,-2.6277,1.9609,-0.55537,0.82235,-0.72488,1.6007,5
-2.8826,-1.4808,3.2554,0.060107,1.7934,0.83111,-1.1258,-0.48947,5
-49.908,-41.574,-28.05,-33.406,-35.619,-34.89,-28.613,-18.411,2
46.6,59.119,52.766,50.556,57.178,63.306,54.176,55.692,1
43.504,35.163,32.772,39.234,36.614,38.088,36.653,36.317,4
41.485,35.538,38.772,39.559,38.845,34.335,34.983,34.238,8
41.634,37.622,40.76,32.998,33.041,40.744,46.008,28.636,8
-32.282,-21.241,-39.824,-57.602,-52.235,-36.264,-22.798,-44.68,2
-1.1564,-8.2034,-12.773,-5.5567,-4.159,-7.9456,-6.625,-3.092,5
43.956,49.374,42.82,49.725,54.612,31.62,44.312,50.491,1
-44.775,-34.055,-61.449,-49.917,-43.132,-51.274,-46.638,-33.112,2
2.1272,1.5499,-0.94899,-2.3981,-1.3543,0.8596,4.4542,1.417,5
15.614,7.3981,16.166,9.9445,13.849,9.366,10.768,14.184,6
37.63,35.531,37.371,36.509,35.747,44.027,32.326,36.062,8
-29.276,-37.885,-37.986,-41.254,-41.347,-31.679,-24.045,-40.412,2
-51.22,-63.056,-60.163,-50.948,-55.526,-58.072,-51.45,-54.741,3
45.37,44.515,41.729,42.631,50.424,52.127,46.574,48.106,1
62.023,55.539,50.113,59.882,63.207,72.467,75.299,66.784,1
-39.17,-41.83,-40.4,-40.063,-39.385,-41.095,-41.754,-40.923,3
-13.261,-11.795,-13.693,-9.7275,-13.71,-11.075,-10.902,-10.167,7
10.286,9.6325,11.5,8.8584,10.981,10.308,8.7541,7.8682,6
13.751,12.356,9.946,8.4074,15.348,15.887,13.004,10.39,6
-46.348,-49.299,-45.348,-41.467,-46.8,-40.599,-50.457,-51.337,3
37.16,49.572,26.242,42.915,37.2,36.823,36.109,40.027,4
78.977,81.336,60.067,67.152,81.508,68.809,73.63,45.447,1
33.517,35.177,29.835,30.784,30.697,26.94,35.798,30.436,4
-42.777,-39.489,-40.108,-40.749,-40.777,-39.582,-42.124,-39.971,3
33.495,35.734,35.336,36.678,25.287,23.69,29.454,30.481,4
-37.901,-40.873,-42.291,-39.943,-39.174,-40.502,-39.253,-38.898,3
37.375,33.359,36.715,34.821,38.183,33.152,38.009,34.619,4
53.884,69.81,77.29,68.623,45.559,61.417,45.535,51.194,1
16.266,12.313,13.517,13.808,15.262,11.246,13.934,12.25,6
-49.578,-43.941,-40.754,-46.372,-46.338,-46.38,-49.272,-39.562,3
-23.254,-35.224,-57.767,-26.705,-58.687,-39.443,-32.276,-28.004,2
1.89,5.7857,-1.7372,3.1242,-1.0258,0.30948,1.7774,2.7609,5
48.359,48.482,48.623,41.616,47.766,40.677,38.054,48.581,1
61.28,71.856,83.785,99.628,62.091,86.844,34.334,73.267,1
32.477,36.541,39.943,48.897,36.866,34.573,34.874,35.945,4
34.457,34.733,33.577,36.307,37.039,35.797,35.895,38.489,8
40.985,39.384,40.333,39.923,35.531,36.283,36.351,36.836,8
-8.7596,-47.092,-36.515,-33.535,-36.639,-53.124,-56.258,-37.78,2
-12.4,-5.7822,-10.962,-15.303,-12.046,-14.431,-16.794,-15.507,7
39.842,31.933,41.608,34.039,34.131,37.428,35.535,43.431,4
8.498,14.349,18.493,10.361,12.818,14.36,13.849,18.314,6
28.789,41.147,39.29,38.249,33.589,33.818,36.134,46.088,8
83.073,47.006,91.883,70.83,84.34,77.512,81.777,77.366,1
-13.705,-12.754,-12.073,-11.737,-11.164,-17.125,-15.984,-12.931,7
38.942,38.249,30.751,35.985,32.619,38.047,37.252,34.77,4
-41.54,3.4726,-14.218,-29.413,-8.147,-41.387,-28.491,-28.72,2
45.81,43.887,33.19,28.972,41.657,42.708,43.243,45.334,8
8.9257,11.871,10.902,12.352,12.272,8.6539,14.413,10.801,6
-38.604,-38.744,-43.717,-39.714,-39.735,-37.348,-41.348,-40.359,3
38.118,33.037,36.112,43.569,44.003,43.165,36.827,30.113,4
-4.0068,-1.9113,-8.2591,-3.5223,-4.4535,-6.3483,-9.6216,-0.5743,5
-55.251,-54.202,-58.477,-54.049,-56.855,-55.562,-66.512,-51.693,3
39.595,29.214,35.523,20.883,24.629,29.577,41.399,26.346,4
-12.556,-17.624,-14.338,-13.544,-12.81,-12.715,-12.232,-15.414,7
47.332,53.063,39.541,45.029,46.138,44.311,47.952,50.856,1
39.006,35.442,38.268,40.404,36.988,41.787,35.746,39.716,4
69.153,58.855,55.949,68.083,57.333,65.17,62.704,62.191,1
-31.202,-48.15,-45.533,-35.207,-34.283,-43.805,-29.78,-20.63,2
3.8653,-0.44903,-6.9611,-0.90388,-10.014,-3.2378,-6.4294,-6.5258,5
42.593,38.481,38.74,34.078,37.21,42.289,38.684,34.975,4
-10.556,-14.116,-13.547,-18.224,-14.21,-14.85,-15.058,-11.411,7
2.1429,0.34138,3.2966,1.5286,5.0276,-1.4349,4.9232,1.457,5
-12.886,-10.118,-7.8761,1.8618,-18.11,-14.475,-6.6519,-6.5588,2
-50.956,-14.995,-16.765,-42.896,-37.181,-38.767,-50.093,-22.043,2
-45.193,-41.11,-42.418,-38.39,-42.871,-49.438,-42.138,-43.737,3
0.98575,-12.693,-9.8891,-13.107,-10.773,-11.919,-7.1093,-14.935,7
-26.436,-48.245,-43.062,-53.638,-10.96,-44.333,-20.86,-27.592,2
11.843,8.382,9.6666,15.765,10.86,12.27,11.196,12.301,6
-54.213,-51.934,-54.639,-56.536,-53.062,-55.925,-54.483,-56.469,3
51.857,44.863,38.809,48.499,45.17,45.637,45.602,51.835,1
-2.9698,-9.333,-2.1868,-4.2008,-2.4665,-2.6113,-10.291,-2.6059,5
84.5,62.713,60.397,53.105,70.721,63.752,60.632,72.74,1
-2.6545,-3.9572,-3.7971,-4.042,-7.0414,-5.0853,-2.8393,-4.168,5
2.509,0.74071,1.9287,2.1338,-2.0035,-0.69941,1.3458,0.60268,5
71.603,68.616,66.204,84.288,62.804,78.648,67.108,61.783,1
-3.6622,0.085414,1.853,1.1432,3.4748,-0.83603,1.0204,3.9739,5
-9.8055,-16.551,-6.8148,-16.234,-5.5659,-12.44,-11.093,-8.7567,7
60.425,55.941,75.162,62.666,68.084,73.949,66.282,64.087,1
0.39415,-0.63026,1.816,2.9626,3.383,3.2468,0.56645,4.7364,5
72.108,90.433,71.451,95.438,61.462,55.737,76.54,65.4,1
32.8,38.101,37.19,33.814,44.235,43.684,39.853,43.645,8
-30.433,-43.871,-29.1,-8.3288,-40.528,-19.289,-65.172,-24.273,2
50.262,44.042,53.479,35.762,43.017,47.657,44.274,47.102,1
29.361,26.057,33.186,44.144,37.079,34.822,37.358,30.153,4
-52.321,-58.357,-57.145,-54.369,-50.529,-54.731,-55.086,-51.874,3
35.74,22.794,37.015,29.398,26.558,25.802,41.051,34.554,4
10.724,12.472,7.6799,10.719,18.168,13.441,6.9465,18.797,6
-40.618,-39.838,-41.567,-36.972,-40.593,-39.767,-42.175,-39.773,3
30.113,39.468,37.742,37.175,36.774,26.098,32.575,39.674,4
9.419,9.1404,10.094,8.4921,9.1266,10.063,8.3643,9.1629,6
-2.1369,-5.4506,-2.1845,0.11383,-4.9342,-4.336,-7.6297,-4.4115,5
-6.3402,-15.305,-4.0565,-11.801,-9.0108,2.7331,-2.868,-6.8366,2
-2.3662,-10.952,-9.509,-7.2909,-13.52,-10.709,-4.9098,-14.632,7
1.153,5.2612,1.5011,5.4209,1.7483,2.5736,5.9241,0.53386,5
35.41,40.516,40.757,43.783,26.212,31.613,32.791,25.898,4
41.606,40.993,33.77,32.038,43.723,44.816,39.654,38.663,8
-41.278,-40.345,-39.33,-39.923,-41.988,-38.888,-44.613,-39.813,3
54.794,52.836,50.383,63.147,72.189,71.307,55.704,101.51,1
16.67,6.8694,9.3721,5.3056,18.732,11.28,10.973,11.894,6
35.251,37.09,28.633,25.982,28.528,34.497,31.246,35.888,4
-5.2489,-11.225,-14.185,-3.692,-19.535,-15.039,-9.2488,-9.1842,7
25.461,39.56,31.057,38.317,34.125,35.012,38.567,39.16,4
-0.58406,-14.045,-5.2371,-10.187,-2.1551,-4.7702,-13.793,2.5759,2
63.398,74.944,58.917,66.248,66.774,63.887,75.29,72.874,1
37.456,39.93,39.521,40.016,29.46,48.17,38.33,34.181,8
-18.121,-49.908,-60.07,-63.05,-59.964,-45.431,-48.181,-39.295,2
62.341,65.59,58.385,51.469,45.36,53.797,57.553,62.764,1
-14.247,2.3387,-18.508,-10.103,-12.157,-12.49,-10.484,-16.669,7
57.061,56.297,58.739,64.432,68.956,53.983,64.048,45.06,1
84.346,58.484,84.74,91.428,70.053,65.165,53.273,48.172,1
